Analyte	N	Model Family	Link Function	Extreme Outliers	K-S Statistic	K-S p-value	Converged	Intercept	C(LaborInitiation)[T.1]	C(Smoker)[T.1.0]	C(IllicitDrugUser)[T.1.0]	WksGest	PregravidBMISquared	Intercept_p	C(LaborInitiation)[T.1]_p	C(Smoker)[T.1.0]_p	C(IllicitDrugUser)[T.1.0]_p	WksGest_p	PregravidBMISquared_p	Pseudo_R_Squared	pval_adj
hsa-miR-10a-5p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.689222716333911	0.2454578314714121	-0.11766081951143059	0.34880831479730184	0.04227415007264393	6.109916290509496e-06	3.42848787590819e-44	0.0031138302479399665	0.46975851518704204	0.025758877469864036	0.0006111508261857143	0.9568029776572651	0.006484115577978011	0.01812280749787021
PEAR1 (protein)	160	Gamma	Log	False	0.9905913433462789	0.0	True	0.9260513783343377	0.004237456817965113	-0.01995601371652711	0.03296933566768209	0.01113912498727965	-1.5685641387239004e-05	2.3759639337343446e-13	0.8464277332310349	0.6417329649866309	0.42380350693367663	0.000611424007328403	0.5976954043228311	0.07868564703808578	0.01812280749787021
SUSD2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.958167562391977	-0.002919016509057293	-0.3148438168400203	-0.0005248197369977226	-0.04763126965142021	0.00013087182113521013	1.0031544533644538e-37	0.9751759877382056	0.0868828651193104	0.9976306341466245	0.0006324964718218811	0.3044599231146069	0.007491822097374423	0.0186964582078218
NMT2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.999895522878829	-0.02603988731192236	-0.4452917795987503	0.21339281742523183	-0.051258069222814166	4.3156224951760715e-05	3.6407253321138835e-33	0.7965005082012437	0.024481613699429406	0.26199377394533085	0.0006346744347355292	0.7530738774391159	0.008455965353444395	0.01870999593781324
CGB3 (protein)	160	Gamma	Log	False	0.9977963107096616	0.0	True	2.8156004058923894	-9.475486071869321e-05	0.0355096711906423	0.0019414206039031282	-0.012955494050150444	-4.804324112036998e-05	3.7113359605759177e-81	0.9970399099231522	0.47819588023839943	0.9678172357085841	0.0006405706669443732	0.16617895719785625	0.06306451866947005	0.018832777608164573
CD97 (protein)	160	Gamma	Log	False	0.9935623144167138	0.0	True	1.0369971980331556	-0.014634399275483823	0.055217946835109	-0.0008775256897678094	0.014954768494380898	3.924304088316579e-05	1.1664547123020392e-09	0.619796965863401	0.3396146985829406	0.9874012735803755	0.0006444792900050374	0.3274339874982761	8.865576910777051e-05	0.018896619182411853
FZD7	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	3.6695274848493153	0.0318184025524883	-0.6526989228182644	0.4774607702667387	0.0539660260256976	0.00019467567706886444	2.5251816996968465e-09	0.7652603327263521	0.0017820673595804653	0.01740019613466303	0.0006539043265603663	0.17872972087060035	0.007846580421027038	0.019121428129902324
TTN	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.173965990005355	-0.06991399274823024	-0.11970443159640443	0.12434834454304383	-0.06666942998735682	0.0002508408049214306	7.268314811441824e-27	0.5958905050572081	0.6432384249594725	0.6166204816680141	0.0006653290616433094	0.1613521712536775	0.01021756069279256	0.019197478866196074
CLDN8	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	3.127595914798738	0.162723178084103	-0.0044693133947733	0.06881513555630447	0.0531499091464388	-2.428686437890697e-05	2.3273715129482066e-07	0.20723563055522853	0.9845709679005952	0.7534443945855649	0.0006646457866234794	0.8662180615145892	0.00675837497784082	0.019197478866196074
KIAA0586	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.83977554643206	-0.054257693414728136	-0.020635390547499632	0.08391125824791879	-0.04005925933121185	-1.7784276055839745e-05	1.4618969423655316e-50	0.4930926455680762	0.8942164193619528	0.5736902912805137	0.0006599190699476134	0.8686573965418483	0.003458692041686473	0.019197478866196074
CIT	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.8126561831063235	-0.030082443144113236	-0.03105467646750859	0.0017542391384461065	-0.04949106590256478	6.560837537901167e-05	1.818715074179827e-33	0.7584146906457345	0.8713365548426413	0.9924044237928022	0.0006606101150905955	0.621485221256257	0.005806494987311894	0.019197478866196074
P4HB (protein)	160	Gamma	Log	False	0.9937498486836082	0.0	True	1.5160375470753125	0.0038062024496624824	-0.001659371871625015	-0.0018751045863359475	0.007706414618530771	4.587658506900645e-06	1.7784572000016675e-66	0.8027138132796934	0.9556915573207805	0.9479119888226747	0.0006631147573519825	0.8245820983097797	0.03005622577427347	0.019197478866196074
GYS1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.101022083405223	-0.13890634635320834	0.07921367874646568	0.08085619189197671	-0.05037016066214591	-3.747477701180288e-05	6.083304795546982e-35	0.1633799900616164	0.6851458367435657	0.6667356754531637	0.0006701243179449449	0.7819470354076681	0.007297439785450166	0.019284688705304524
IL-6RA (protein)	160	Gamma	Log	False	0.9999108322333023	0.0	True	1.5459768535865486	0.00028362604242260225	-0.020642335508237297	0.03302001810312022	0.0058225508541900495	9.400969812698659e-06	2.8429234555281876e-119	0.9803634067884793	0.36082896760043703	0.1282694924594616	0.0006722885051937266	0.5481667170233016	0.07771814714146863	0.019295921792869018
IGHG1	160	Gamma	Log	False	0.9312499999987202	1.8403867456586015e-186	True	3.20370094308481	0.032457569899045136	-0.24477126482361578	-0.011171071389012993	0.06610468853744986	0.00017480086425844987	2.290251588519276e-05	0.8042325156978196	0.3403196125370689	0.9638825432474208	0.0006798586756605862	0.32580010700948847	0.009479681342961177	0.019461849141673305
FGF12	160	Gamma	Log	False	0.9299001019683699	4.1318050462369344e-185	True	1.1320045762099835	0.1943697857622707	-0.48779798716708167	0.5079521347767071	0.08079434934680375	0.0004974552617545395	0.22110461315111674	0.22479062716977471	0.12018366970087897	0.09222098689464912	0.0006840512057921898	0.0222078072736209	0.015755291830453877	0.019530469859862048
QSER1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.956599857618879	-0.0842075159585664	-0.07919537969667534	0.12321918160081219	-0.03582097817205949	3.394536021419846e-05	1.0754589037862568e-83	0.2359265757161093	0.5696215233718905	0.35728567971898595	0.0006907532986791574	0.7250734664767093	0.003106457200654611	0.019567745789145503
CENPE	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.618982944701517	-0.10234350756994537	0.03082861706921536	0.003809422236980442	-0.04869811303662518	4.639927048534322e-05	1.8793922236552643e-32	0.2893036034545662	0.8706569685941736	0.9832972907634813	0.0006902542182966453	0.723623609864943	0.006207625403473638	0.019567745789145503
MIR503HG	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.789209316172286	-0.08535396686766938	-0.0004146895698378117	0.1368418764301768	-0.039012362423494894	-0.00012374696531172987	4.1890149452106104e-86	0.26982656575270003	0.9978179813001112	0.34772606659282723	0.0006878665662911602	0.238962745736352	0.003964441415711062	0.019567745789145503
hsa-miR-584-5p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.341116570042056	0.35989336788748394	-0.5426425661874203	0.558408877992337	0.05366510893409753	0.00035298794829877336	6.441877974801545e-25	0.0007237954595310374	0.00932281087260905	0.005369849998171667	0.0006927751116658095	0.014667139787835756	0.0108560546734775	0.019571220859002557
ABCB1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.311142484606854	-0.10527293824471273	-0.11745271186321493	-0.09368510085791497	-0.06661144239820234	0.00019184569452120818	3.405331862374248e-34	0.4257597202926314	0.65033920359844	0.7067548555771483	0.0006944742831012122	0.2853473209726758	0.013081042170586366	0.019571220859002557
PLAU	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	5.8247323241985764	-0.021588576826442885	-0.13537854468251798	0.11548434029922602	0.04336596405609722	0.00013107172854627422	1.3867125274422558e-31	0.8022809142743261	0.4231494639416915	0.47711017235752606	0.0007114303223226002	0.2631333287830063	0.003742364756208816	0.019986287993532425
N(1)-acetylspermine	160	Gamma	Log	False	0.5883302283409905	2.998680715411183e-53	True	2.4076565255177664	-0.0649284591117468	-0.6152604620954955	0.30276795388462147	-0.05647565851405886	-5.079568146921609e-07	0.0002069244120760914	0.5631793187423582	0.005197574712552697	0.15245431634346923	0.0007135427834409851	0.9973437033419652	0.04602344091701882	0.019986287993532425
FAT4	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.274069636476359	-0.02696175177138882	-0.14476530474548333	0.322068273528241	-0.054808188622837026	3.115279387794617e-05	2.061727169938704e-39	0.8046713557072153	0.49818373265989624	0.11687635822837121	0.000715901215570082	0.8334079008545544	0.006609897575403312	0.019986287993532425
ENSG00000275202	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	3.357661823826345	0.02891187792604616	-0.06826857688645793	0.06864856946355227	0.044327886585821125	0.00018287636274006203	4.3916194316182275e-11	0.7430112710410564	0.6929039789380793	0.679452174896654	0.0007165519688800924	0.12687904077161388	0.003853058187626157	0.019986287993532425
guanosine	160	Gamma	Log	False	0.6146163560442016	1.1485789126108313e-58	True	-1.9205065035913225	-0.0012973518829590362	-0.08988267768955331	0.08562394017315361	0.05125407098034626	0.00026479975114419754	0.0011209421927354287	0.9898534809569554	0.6531162526204154	0.6559617732220989	0.0007214607769868317	0.05605478996402087	0.03397313487805287	0.020064930891068613
VPS13A	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.1632706024442	-0.03758767745656538	-0.09056341386589373	0.14066480030973255	-0.03787208744321085	7.30401616006495e-05	2.3426075191578756e-78	0.6180975310395167	0.5400477322014188	0.32203015036139326	0.0007230605726511212	0.4757873544477248	0.0031198532115129796	0.020064930891068613
hsa-miR-526b-3p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	4.897012340062947	0.20811470984684866	-0.2636724857447139	0.36403367215826465	0.04727355068911315	-1.517476808042065e-05	2.4514745534827496e-19	0.02726662823963747	0.15364030660840422	0.040392985352867464	0.0007381374121633477	0.9056800646201723	0.006501996225976359	0.020327743720285812
hsa-miR-135b-5p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.560271573856527	0.2867153636240236	-0.1838083884039179	0.13630533149463459	0.055497185937536685	5.6877466081168144e-05	1.0272882253227545e-24	0.009549169042258696	0.3966856465720767	0.5131188010473524	0.0007348065841318348	0.7050990854977135	0.008727336262364771	0.020327743720285812
EZH2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.738259403557864	-0.011205781610270582	0.013467870589858766	0.031137429949811557	-0.03935732002201217	4.580349470959944e-05	5.928637281169067e-50	0.8864570093874149	0.9302412625448186	0.833201917639728	0.000737596682016707	0.6674796965371544	0.003522947370242946	0.020327743720285812
ACTG1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	10.524871567008919	-0.07679044733643553	-0.03732323327051468	0.07267942127384697	-0.03730883852166194	0.0001206769481086964	3.3370211208065726e-132	0.3023536142200066	0.7981687149803787	0.6043597065371373	0.0007448350292003869	0.2328404129557221	0.0036695126420800417	0.02046039254455002
FANCD2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.939413021750046	-0.052499110490734247	-0.03278477967038618	0.017661592848391028	-0.038177070259978185	6.35048361376949e-05	6.205123607531022e-56	0.49099565252747346	0.8263414666448093	0.9021213504879442	0.0007497672904285465	0.5397229516015476	0.0036761955832047555	0.02054400147426128
FMN1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.983211489719181	-0.08940164691637675	-0.09093521096183887	0.11261146001826927	-0.038096056781261795	-6.670658494327965e-05	8.524621802445335e-93	0.2400311832734222	0.5421194420201452	0.4321475877936807	0.0007531215546213082	0.5187432727932888	0.003485035275511583	0.020584060982840678
CCNB1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.733598338785905	-0.05556208493760739	0.06179094797749851	-0.01059598905685126	-0.04209639219362926	5.06891213999295e-05	1.188663351135375e-43	0.5089126409427195	0.7078717296245399	0.9466922503523303	0.0007569169207328599	0.6573600092126122	0.004583278108192812	0.02063594552313797
CITED4	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	3.047428448658433	0.09100918314859952	-0.27394769767996263	0.3690719072673009	0.05796273749132135	0.0003956758964054182	5.43550630205535e-06	0.43267679230708567	0.22829269949068287	0.09124013286908507	0.0007705913844422296	0.012040924972674207	0.008115345575299693	0.020956232699906437
RRS1-DT	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.009739073178505	-0.09285444604394177	-0.013958261876935829	0.1319216622423079	-0.041354168774493376	-0.00015268309406597395	6.69942383402125e-63	0.2621847434948483	0.9314834470172865	0.39781395192419355	0.0007772437211289626	0.1747501512581503	0.004442945131541642	0.02108443191631136
RNF144B	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	7.309024954636683	-0.08395411938878095	0.051525742740645475	0.1038682695463592	-0.035065156619615026	5.734261542813312e-05	5.881382316183775e-68	0.34012230620604744	0.7571976412141455	0.43716240622729763	0.0008061813788361006	0.6435512908419687	0.003058626482096094	0.021815027460147022
PAPPA-AS1	160	Gamma	Log	False	0.9249999999987202	2.049614650830576e-180	True	3.359454593219218	0.1954206094693095	-0.6570880751392805	0.37699420310164955	0.06396190245369865	0.0001086095861801827	6.072884230950308e-06	0.1284013459807589	0.0091111267602658	0.11950365443546546	0.0008104205215575854	0.5339427460750366	0.011225449533932896	0.021821174340354986
DPYD	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	3.5505659605892292	0.06779932629622465	-0.12252541064269495	-0.11344784075307143	0.05736650655162027	0.00046051696657058204	9.747238169576794e-08	0.5563964648225589	0.5876547692999559	0.6013821797521499	0.0008095063066432557	0.0032733037976702675	0.009797665312124115	0.021821174340354986
ARSA (protein)	160	Gamma	Log	False	0.9911087313695508	0.0	True	1.3076652531256077	0.02836689744126361	-0.029023176354057934	-0.058566758555863734	0.011966703934919184	4.839765446561209e-06	5.9101769813579064e-21	0.23915473431351886	0.538990104533694	0.19707036592457772	0.0008319164628769663	0.8824802991337092	0.08740004733692153	0.022344659958458368
FIGNL1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.398955532375726	-0.06088139515965729	-0.03049133202431431	0.09523504391272054	-0.03379964480148236	1.1452725082917934e-05	1.8810151828719302e-59	0.3713962095976776	0.8193647671694291	0.45798855424396945	0.0008383786635469139	0.9014968657564432	0.002549079043509428	0.022462766261239726
PRTG	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.988720533933366	-0.03299616764245189	-0.0676829660820295	-0.006207932334204608	-0.04163571624788809	4.631606133596385e-05	6.991052737572703e-61	0.6944462276054966	0.6810454125502243	0.9687080857741099	0.0008498698353430197	0.684832999401557	0.0040459314972569604	0.022616732591281222
MAP3K13	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.10408126639039	-0.0726038845115844	-0.1583660880960449	0.05308043262876991	-0.03856335066072859	7.727804588854744e-05	1.154072848238177e-72	0.35070313418177534	0.29909858834955827	0.7172460624642452	0.000849952939091382	0.46468735395695304	0.0040624646612593684	0.022616732591281222
HK2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	10.783433123610909	-0.29123070710567844	-0.13161626863064457	-0.08467825418186459	-0.10357326893752526	-0.0006179928066593165	4.195228940679275e-19	0.16340373617915638	0.7479843168534853	0.8296950155932381	0.0008503625326194172	0.029486117368837543	0.03574617651576939	0.022616732591281222
LINC01968	160	Gamma	Log	False	0.9312183287581669	1.9811357071760106e-186	True	7.079985223289117	-0.15220306801687938	-0.43895495951767716	0.039572203924930494	-0.05591574304470724	-0.0002825012636776886	2.0236876319428795e-27	0.17782102130287158	0.0474373409795858	0.8524790193815239	0.0008632899163289099	0.06562552358144512	0.012223269603556575	0.022904555389819226
SGK3	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.431291728095497	-0.0108342484328936	-0.09881708157655122	0.08687558299123971	-0.03768748037701587	8.369067218715722e-05	2.5004112666421366e-48	0.886935184165877	0.5082777807709449	0.5450777253438057	0.0008726277167921976	0.41883452107695773	0.0031158399887725174	0.022928609428177597
SASH1	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	10.608342485669885	-0.35391066098482515	-0.09784188837700358	-0.07402395889374341	-0.05752899860872254	-0.0003482721119100658	1.1811624590122409e-57	0.004471853277655771	0.6403170159032354	0.6931115928704489	0.0008713663645325785	0.023653964324545678	0.015960249725677444	0.022928609428177597
MCP-2 (protein)	160	Gamma	Log	False	0.9812491147630945	9.64970681160589e-277	True	1.3494896835505978	-0.01585955243824408	0.08900708246897099	-0.021675774737576457	0.015372173902524289	2.6472423882001385e-06	5.635145952807763e-14	0.609792512667416	0.14398736520086927	0.7112022115926331	0.0008706569024160758	0.9500003963052587	0.0008338411446080496	0.022928609428177597
