CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM
100003239,209,39835,141954,Lipid,Endocannabinoid,2175,NAMED,LPDJCYFKKSLKRO-UHFFFAOYAM,O=C(NCCS(=O)(O)=O)CCCCCCCCCCCCCCC,N-palmitoyltaurine,N-palmitoyltaurine,83982-06-3,14435932,,,14504290,Neg
100003240,209,39730,143759,Lipid,Endocannabinoid,2174,NAMED,LMIJIHJZVURGQK-UHFFFAOYAS,O=C(CCCCCCCCCCCCCCCCC)NCCS(=O)(O)=O,N-stearoyltaurine,N-stearoyltaurine,63155-80-6,147194,,,168274,Neg
100003258,305,63990,232912,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,4353,NAMED,RMHBODZVODTFAH-UHFFFAOYAP,OC1=C(OC)C(C(C(CO)O)O1)=O,2-O-methylascorbic acid,2-O-methylascorbic acid,17860-87-6,90149,HMDB0240294,,54726398,Polar
100003271,209,54923,208316,Amino Acid,Glutamate Metabolism,56,NAMED,GAQNUGISBQJMKO-UHFFFAOYAK,OC(CC(C(NC(CCC(O)=O)C(O)=O)=O)(CC(O)=O)O)=O,beta-citrylglutamate,beta-citrylglutamate,73590-26-8,19992713,,C20775,189741,Neg
100003397,400,40406,156717,Lipid,Phospholipid Metabolism,2244,NAMED,UYPYRKYUKCHHIB-UHFFFAOYAU,C[N+](C)([O-])C,trimethylamine N-oxide,trimethylamine N-oxide,1184-78-7,1113,HMDB0000925,C01104,1145,Pos Early
100003415,400,62860,220638,Amino Acid,Lysine Metabolism,114,NAMED,PQNASZJZHFPQLE-LURJTMIEBL,O=C([C@H](CCCCNC)N)O,N6-methyllysine,N6-methyllysine,1188-07-4,144469,HMDB0002038,C02728,164795,Pos Early
100003434,400,40730,156802,Amino Acid,Histidine Metabolism,80,NAMED,ZCKYOWGFRHAZIQ-UHFFFAOYAI,OC(CCC1=CN=CN1)=O,imidazole propionate,imidazole propionate,1074-59-5,63798,HMDB0002271,,70630,Pos Early
100003444,402,40459,159280,Xenobiotics,Drug - Psychoactive,5878,NAMED,WSEQXVZVJXJVFP-FQEVSTJZBT,FC1=CC=[C@]([C@]2(CCCN(C)C)OCC3=C2C=CC(C#N)=C3)C=C1,citalopram/escitalopram,citalopram/escitalopram,219861-08-2,129277,HMDB0005028,D07913,146570,Pos Late
100003470,209,40708,143065,Lipid,Progestin Steroids,3284,NAMED,ZFFFJLDTCLJDHL-JQYCEVDMBA,[H][C@]12CC[C@]3([C@@]4(CC[C@]([C@@H](O)C)([C@]4(CC[C@@]3([C@]1(CC[C@@H](O[C@@H]5O[C@H]([C@](O)=O)[C@H]([C@@H]([C@H]5O)O)O)C2)C)[H])C)[H])[H])[H],pregnanediol-3-glucuronide,pregnanediol-3-glucuronide,1852-49-9,110346,HMDB0010318,,123796,Neg
100003588,400,41370,156809,Peptide,Dipeptide,926,NAMED,GLUBLISJVJFHQS-UHFFFAOYAD,O=C(CNC(C(CC1=CC=CC=C1)N)=O)O,phenylalanylglycine,phenylalanylglycine,721-90-4,88678,HMDB0028995,,6992304,Pos Early
100003589,400,41374,156811,Peptide,Dipeptide,921,NAMED,MIDZLCFIAINOQN-WPRPVWTQBF,O=C([C@H](C)NC([C@H](CC1=CC=CC=C1)N)=O)O,phenylalanylalanine,phenylalanylalanine,3918-87-4,4589716,HMDB0028988,,5488196,Pos Early
100003598,209,41375,143081,Peptide,Dipeptide,1016,NAMED,HPYDSVWYXXKHRD-UHFFFAOYAM,O=C(CNC(C(CC1=CC=C(C=C1)O)N)=O)O,tyrosylglycine,tyrosylglycine,673-05-5,227627,HMDB0029105,,7021854,Neg
100003641,209,40475,143011,Peptide,Dipeptide,1034,NAMED,IOUPEELXVYPCPG-UHFFFAOYAB,O=C(C(C(C)C)N)NCC(O)=O,valylglycine,valylglycine,686-43-1,120256,HMDB0029127,,136487,Neg
100003674,400,40703,156791,Peptide,Dipeptide,947,NAMED,RNKSNIBMTUYWSH-YFKPBYRVBZ,O=[C@]([C@H]1NCCC1)NCC(O)=O,prolylglycine,prolylglycine,2578-57-6,4932143,HMDB0011178,,6426709,Pos Early
100003686,209,42092,143937,Lipid,Fatty Acid Metabolism (Acyl Glycine),1824,NAMED,KVTFEOAKFFQCCX-UHFFFAOYAT,O=C(CCCCCCCCCCCCCCC)NCC(O)=O,N-palmitoylglycine,N-palmitoylglycine,2441-41-0,133100,HMDB0013034,,151008,Neg
100003695,305,62864,220652,Xenobiotics,Food Component/Plant,4960,NAMED,RGHNJXZEOKUKBD-MBMOQRBOBN,O=C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,mannonate*,mannonate*,642-99-9,2496757,,,3246006,Polar
100003769,402,37252,158892,Xenobiotics,Drug - Psychoactive,5861,NAMED,WIQRCHMSJFFONW-UHFFFAOYAX,NCCC(OC1=CC=C(C(F)(F)F)C=C1)C2=CC=CC=C2,norfluoxetine,norfluoxetine,83891-03-6,4382,HMDB0060551,,4541,Pos Late
100003892,400,42002,156875,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",466,NAMED,DWPCPZJAHOETAG-IMJSIDKUBX,O=C([C@H](CSC[C@@H](C(O)=O)N)N)O,lanthionine,lanthionine,3183-08-2,88959,,,98504,Pos Early
100003901,209,41220,142786,Lipid,Lysophospholipid,2671,NAMED,KIHAGWUUUHJRMS-JOCHJYFZBB,OC[C@@H](OC(CCCCCCCCCCCCCCCCC)=O)COP(OCC[NH3+])([O-])=O,2-stearoyl-GPE (18:0)*,2-stearoyl-GPE (18:0)*,,24769218,HMDB0011129,,"90658453,53480667",Neg
100003926,400,43264,156990,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1920,NAMED,,CC(CC(OC(C[N+](C)(C)C)CC([O-])=O)=O)O,(R)-3-hydroxybutyrylcarnitine,(R)-3-hydroxybutyrylcarnitine,,,HMDB0013127,,53481617,Pos Early
100004054,402,57512,211213,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1866,NAMED,,[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCCCCCCCCC)=O)=O,margaroylcarnitine (C17)*,margaroylcarnitine (C17)*,106182-29-0,35015987,HMDB0006210,,53477803,Pos Late
100004059,400,62278,219251,Xenobiotics,Food Component/Plant,4932,NAMED,GPPYTCRVKHULJH-UHFFFAOYAG,C[N+](C)(C(C([O-])=O)CC1=CN=CN1)C,histidine betaine (hercynine)*,histidine betaine (hercynine)*,534-30-5,2340795,,,3083620,Pos Early
100004084,209,42603,219576,Lipid,Secondary Bile Acid Metabolism,3528,NAMED,,O[C@H]1C(C2[C@](CC[C@H]3O)(C)C(C3)[C@H]1O)C4[C@@](CC2)(C)C([C@H](C)CCC(NCCS(O)(=O)=O)=O)CC4,taurohyocholate*,taurohyocholate*,,,HMDB0011637,C15516,11954195,Neg
100004089,209,42489,144357,Lipid,"Fatty Acid, Monohydroxy",1963,NAMED,GHPVDCPCKSNJDR-UHFFFAOYAC,OC(C(O)=O)CCCCCCCC,2-hydroxydecanoate,2-hydroxydecanoate,5393-81-7,20195,HMDB0094656,,21488,Neg
100004111,209,46146,144253,Xenobiotics,Benzoate Metabolism,4506,NAMED,,OC1=CC(C)=CC=C1OS(O)(=O)=O,4-methylcatechol sulfate,4-methylcatechol sulfate,,,HMDB0240459,,54104170,Neg
100004173,400,43334,156997,Xenobiotics,Drug - Psychoactive,5865,NAMED,,CN(CC(C1(CCCCC1)O)C2=CC=C(C=C2)O)C,O-desmethylvenlafaxine,O-desmethylvenlafaxine,300827-87-6,111300,HMDB0015646,D07793,125017,Pos Early
100004208,209,46111,143736,Xenobiotics,Benzoate Metabolism,4502,NAMED,AQTYXAPIHMXAAV-UHFFFAOYAZ,COC1=C(OS(O)(=O)=O)C=CC=C1,guaiacol sulfate,guaiacol sulfate,,21078,HMDB0060013,,22473,Neg
100004227,209,43343,143991,Lipid,"Fatty Acid, Amino",1756,NAMED,AKVBCGQVQXPRLD-UHFFFAOYAX,CCCCCCC(C(O)=O)N,2-aminooctanoate,2-aminooctanoate,644-90-6,62727,HMDB0000991,,69522,Neg
100004290,400,43392,157004,Amino Acid,Tyrosine Metabolism,216,NAMED,WRFPVMFCRNYQNR-UHFFFAOYAY,NC(C(O)=O)CC1=CC=CC=C1O,o-Tyrosine,o-Tyrosine,2370-61-8,82607,HMDB0006050,,91482,Pos Early
100004322,209,43266,143737,Xenobiotics,Food Component/Plant,5251,NAMED,VSTZVCJQGSLNLL-UHFFFAOYAM,NC1=CC=CC=C1OS(O)(=O)=O,2-aminophenol sulfate,2-aminophenol sulfate,,158022,HMDB0061116,,181670,Neg
100004327,402,45966,163989,Lipid,Lysophospholipid,2703,NAMED,ZPDQFUYPBVXUKS-KEKNWZKVBV,O=P(O)(OCC(O)COC(CCCCCCCCCCCCCCCCC)=O)OC[C@@H](C(O)=O)N,1-stearoyl-GPS (18:0)*,1-stearoyl-GPS (18:0)*,,7826051,HMDB0061698,,74819135,Pos Late
100004328,402,42463,164531,Lipid,Sphingomyelins,3114,NAMED,KYICBZWZQPCUMO-PSALXKTOBW,CCCCCCCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O,"sphingomyelin (d18:1/14:0, d16:1/16:0)*","sphingomyelin (d18:1/14:0, d16:1/16:0)*",,9608732,HMDB0012097,,11433862,Pos Late
100004329,402,42459,161023,Lipid,Sphingomyelins,3118,NAMED,,CCCCC/C=C/CCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O,"sphingomyelin (d18:2/16:0, d18:1/16:1)*","sphingomyelin (d18:2/16:0, d18:1/16:1)*",,,,,,Pos Late
100004396,305,62069,218878,Lipid,"Fatty Acid, Dicarboxylate",1669,NAMED,YVOMYDHIQVMMTA-UHFFFAOYAG,OC(CC(O)=O)CCC(O)=O,3-hydroxyadipate,3-hydroxyadipate,,133894,HMDB0000345,,151913,Polar
100004442,209,46325,145271,Lipid,Lysophospholipid,2593,NAMED,,CCCCC\C=C/C/C=C\C/C=C\C/C=C\CCCC(OCC(O)COP(O)(O)=O)=O,1-arachidonoyl-GPA (20:4),1-arachidonoyl-GPA (20:4),799268-65-8,,HMDB0062312,,42607498,Neg
100004499,209,43231,143979,Amino Acid,Lysine Metabolism,133,NAMED,FZXCPFJMYOQZCA-UHFFFAOYAC,OC(C1CCCC(N1)=O)=O,6-oxopiperidine-2-carboxylate,6-oxopiperidine-2-carboxylate,34622-39-4,2282737,HMDB0061705,,3014237,Neg
100004509,400,43239,156985,Xenobiotics,Food Component/Plant,5045,NAMED,ZFAHNWWNDFHPOH-UHFFFAOYAF,OC(C(CSCC=C)N)=O,S-allylcysteine,S-allylcysteine,21593-77-1,88744,HMDB0034323,,98280,Pos Early
100004523,209,43249,124707,Amino Acid,Urea cycle; Arginine and Proline Metabolism,508,NAMED,SRXKAYJJGAAOBP-UHFFFAOYAF,CC(NCCCC(N)C(O)=O)=O,N-delta-acetylornithine,N-delta-acetylornithine,,8096135,HMDB0003357,C00437,9920500,Neg
100004542,400,43761,157045,Lipid,"Fatty Acid, Amino",1751,NAMED,RDFMDVXONNIGBC-UHFFFAOYAG,OC(C(CCCCC)N([H])[H])=O,2-aminoheptanoate,2-aminoheptanoate,1115-90-8,198338,HMDB0094649,,227939,Pos Early
100004561,209,43549,212072,Amino Acid,Tryptophan Metabolism,274,NAMED,LLLPDUXGHXIXIW-UHFFFAOYAW,OC(C1=CC=CC=C1N([H])C=O)=O,N-formylanthranilic acid,N-formylanthranilic acid,3342-77-6,91624,HMDB0004089,C05653,101399,Neg
100004606,209,43676,149869,Lipid,Lysophospholipid,2706,NAMED,,O=P(O)(OCC(O)COC(CCCCCCCCCC/C=C/C/C=C/CC)=O)OC[C@@H](C(O)=O)N,1-linoleoyl-GPS (18:2)*,1-linoleoyl-GPS (18:2)*,,,,,,Neg
100004634,209,44618,143738,Amino Acid,Tyrosine Metabolism,206,NAMED,ORZHQEJEAKXCJA-UHFFFAOYAN,NCCC1=CC(OC)=C(OS(=O)(O)=O)C=C1,3-methoxytyramine sulfate,3-methoxytyramine sulfate,,21233674,,,54133459,Neg
100004635,400,44878,157087,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",439,NAMED,UCUNFLYVYCGDHP-UHFFFAOYAG,O=S(C)(CCC(N)C(O)=O)=O,methionine sulfone,methionine sulfone,820-10-0,63154,HMDB0062174,,69961,Pos Early
100005367,400,45404,157091,Xenobiotics,Food Component/Plant,4818,NAMED,,C=CCS(C[C@H](NC(C)=O)C(O)=O)=O,N-acetylalliin,N-acetylalliin,,,,,,Pos Early
100005372,402,44621,163990,Lipid,Lysoplasmalogen,2837,NAMED,,O=P(OCC[NH3+])([O-])OC[C@H](O)CO/C=C/CCCCCC/C=C/CCCCCCCC,1-(1-enyl-oleoyl)-GPE (P-18:1)*,1-(1-enyl-oleoyl)-GPE (P-18:1)*,,,,,,Pos Late
100005373,400,46227,221883,Amino Acid,Lysine Metabolism,121,NAMED,BFSYFTQDGRDJNV-QCNRFFRDBO,OC[C@@H](O)[C@@H](O)[C@H](O)C(CNCCCC[C@@H](N)C(O)=O)=O,fructosyllysine,fructosyllysine,21291-40-7,110281,HMDB0034879,,9839580,Pos Early
100005383,400,47101,157354,Xenobiotics,Bacterial/Fungal,5329,NAMED,BPSLZWSRHTULGU-ZCFIWIBFBM,CN1[C@@H](C(O)=O)CCCC1,N-methylpipecolate,N-methylpipecolate,41447-17-0,9461516,,,11286529,Pos Early
100005384,209,45413,143779,Xenobiotics,Chemical,6090,NAMED,CIQHWLTYGMYQQR-QMMMGPOBBK,OS(OC1=CC=C(C[C@H](N)C(O)=O)C=C1)(=O)=O,O-sulfo-L-tyrosine,O-sulfo-L-tyrosine,,448617,,,514186,Neg
100005412,209,57799,213727,Lipid,Estrogenic Steroids,3452,NAMED,,OC1=CC2=C(C=C1)C3C(CC2)C4[C@@](CC3)(C)[C@@H](O)[C@H](OC5[C@H](O)[C@@H](O)[C@H](O)[C@@H]([C@@](O)=O)O5)C4,estriol 16-glucuronide,estriol 16-glucuronide,1852-50-2,,HMDB0006766,C05504,122281,Neg
100005463,400,45428,157095,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",441,NAMED,NPIMMZJBURSMON-UHFFFAOYAA,OC(C(CCS(C)=O)NC(C)=O)=O,N-acetylmethionine sulfoxide,N-acetylmethionine sulfoxide,108646-71-5,167798,,,11902949,Pos Early
100005466,209,48187,153116,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",473,NAMED,CXJAAWRLVGAKDV-UHFFFAOYAS,O=S(CCNC(C)=O)(O)=O,N-acetyltaurine,N-acetyltaurine,,140553,HMDB0240253,,159864,Neg
100005716,209,45968,144192,Lipid,Lysophospholipid,2714,NAMED,,O[C@H](COC(CCCCCCC/C=C\CCCCCCCC)=O)COP(OCC(O)CO)(O)=O,1-oleoyl-GPG (18:1)*,1-oleoyl-GPG (18:1)*,,34999689,,,,Neg
100005717,209,45970,144193,Lipid,Lysophospholipid,2709,NAMED,BVJSKAUUFXBDOB-UHFFFAOYAJ,O=P(OCC(O)CO)(O)OCC(O)COC(CCCCCCCCCCCCCCC)=O,1-palmitoyl-GPG (16:0)*,1-palmitoyl-GPG (16:0)*,,2548639,,,3300276,Neg
100005805,209,46130,149868,Lipid,Lysophospholipid,2702,NAMED,XIVOBOJQPNEUSC-UXHICEINBB,CCCCCCCCCCCCCCCC(OC[C@]([H])(COP(O)(OC[C@]([NH3+])(C([O-])=O)[H])=O)O)=O,1-palmitoyl-GPS (16:0)*,1-palmitoyl-GPS (16:0)*,,7826050,,,9547100,Neg
100005814,209,61826,218246,Lipid,Endocannabinoid,2178,NAMED,,CCCCC/C=C\C/C=C\CCCCCCCC(NCCS(=O)(O)=O)=O,N-linoleoyltaurine*,N-linoleoyltaurine*,,,,,52922081,Neg
100005817,209,54748,207607,Lipid,Endocannabinoid,2172,NAMED,YUNYSWCRLRYOPO-DOFZRALJBV,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(NCCS(=O)(O)=O)=O,N-arachidonoyltaurine,N-arachidonoyltaurine,119959-65-8,24842023,,,42607331,Neg
100005864,400,46144,157118,Xenobiotics,Food Component/Plant,5091,NAMED,,O[C@H]1[C@@H]([C@H]([C@H](O[C@@H]1CO)OC)O)O,methyl glucopyranoside (alpha + beta),methyl glucopyranoside (alpha + beta),,,HMDB0029965,,"445238,3036743,2108",Pos Early
100005985,402,47154,164532,Lipid,Sphingomyelins,3115,NAMED,,CCCC/C=C/CCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O,"sphingomyelin (d18:2/14:0, d18:1/14:1)*","sphingomyelin (d18:2/14:0, d18:1/14:1)*",,,,,,Pos Late
100005986,402,47153,164529,Lipid,Sphingomyelins,3130,NAMED,WKZHECFHXLTOLJ-QYKFWSDSBN,O[C@H](/C=C/CCCCCCCCCCCCC)[C@H](CO[P](OCC[N+](C)(C)C)([O-])=O)NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O,"sphingomyelin (d18:1/24:1, d18:2/24:0)*","sphingomyelin (d18:1/24:1, d18:2/24:0)*",94359-13-4,24846874,HMDB0012107,,44260126,Pos Late
100006051,402,48182,160274,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1885,NAMED,,O=C(CCCCCCC/C=C\CCCC)O[C@H](CC([O-])=O)C[N+](C)(C)C,myristoleoylcarnitine (C14:1)*,myristoleoylcarnitine (C14:1)*,889848-55-9,34999520,HMDB0240588,,129691961,Pos Late
100006056,209,48433,155077,Amino Acid,Tyrosine Metabolism,227,NAMED,NSTPXGARCQOSAU-VIFPVBQEBQ,OC([C@@H](NC=O)CC1=CC=CC=C1)=O,N-formylphenylalanine,N-formylphenylalanine,13200-85-6,663938,HMDB0240317,,"759256,7064571",Neg
100006098,209,48448,155087,Xenobiotics,Chemical,6222,NAMED,,O=S(OC1=CC=CN=C1)(O)=O,3-hydroxypyridine sulfate,3-hydroxypyridine sulfate,1955-23-3,16232314,,,,Neg
100006115,305,48255,153226,Carbohydrate,Pentose Metabolism,1283,NAMED,,OC([C@H]([C@@H]([C@@H](CO)O)O)O)=O,arabonate/xylonate,arabonate/xylonate,,,HMDB0000539,"C00502,C05411","122045,6602431",Polar
100006116,209,48429,155073,Xenobiotics,Benzoate Metabolism,4545,NAMED,,O=C(OC)C1=CC=C(OS(=O)(O)=O)C=C1,methyl-4-hydroxybenzoate sulfate,methyl-4-hydroxybenzoate sulfate,,,HMDB0041646,,10657183,Neg
100006119,209,48431,155075,Lipid,Pregnenolone Steroids,3257,NAMED,,C[C@@]1([C@](CC[C@@](C)2[C@H]3C(COS(=O)(O)=O)=O)([H])[C@]([C@@]2(CC3)[H])(CC4)[H])[C@@]4([H])C[C@H](OS(=O)(O)=O)CC1,21-hydroxypregnanolone disulfate,21-hydroxypregnanolone disulfate,,,,,,Neg
100006121,209,48341,153390,Lipid,Monoacylglycerol,2862,NAMED,,OCC(O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O,1-dihomo-linolenylglycerol (20:3),1-dihomo-linolenylglycerol (20:3),,,,,,Neg
100006122,305,48340,153389,Carbohydrate,Pentose Metabolism,1264,NAMED,,OC1(CO)OCC(O)C1O,ribulose/xylulose,ribulose/xylulose,,,"HMDB0000621,HMDB0000751,HMDB0001644,HMDB0003371",,"5289590,151261",Polar
100006173,209,48394,154288,Lipid,Progestin Steroids,3289,NAMED,,C[C@]12C(C3CC[C@@]4(C[C@@H](CC[C@@]4(C3CC2)C)OS(=O)(O)=O)[H])CCC1C(C)=O,pregnanolone/allopregnanolone sulfate,pregnanolone/allopregnanolone sulfate,,,"HMDB0240591,HMDB0062782",C05480,"31402,129699967",Neg
100006191,209,48841,155015,Amino Acid,Tyrosine Metabolism,225,NAMED,JPAUCQAJHLSMQW-XPORZQOIBX,O[C@H]([C@@H](O)[C@@H]1O)[C@@H](O[C@@H]1C(O)=O)OC2=CC=C(C)C=C2,p-cresol glucuronide*,p-cresol glucuronide*,17680-99-8,135751,HMDB0011686,,154035,Neg
100006203,305,48569,179397,Xenobiotics,Food Component/Plant,5044,NAMED,,CC1=CC(NS(O1)(=O)=O)=O,acesulfame,acesulfame,55589-62-3,33607,HMDB0033585,,36573,Polar
100006205,209,48480,179127,Xenobiotics,Benzoate Metabolism,4546,NAMED,QELSKZZBTMNZEB-UHFFFAOYAD,OC1=CC=C(C(OCCC)=O)C=C1,propyl 4-hydroxybenzoate,propyl 4-hydroxybenzoate,94-13-3,6907,HMDB0032574,D01422,7175,Neg
100006240,209,48487,154439,Amino Acid,Glutathione Metabolism,591,NAMED,,O=C([C@@](CSC1CC(OC1CCCCC)O)(NC(CC[C@](N)(C(O)=O)[H])=O)[H])NCC(O)=O,4-hydroxy-nonenal-glutathione,4-hydroxy-nonenal-glutathione,99927-70-5,,HMDB0240578,,92970719,Neg
100006260,209,48698,166006,Xenobiotics,Chemical,6236,NAMED,,O=S(OC1=CC=C2C=CNC2=C1)(O)=O,6-hydroxyindole sulfate,6-hydroxyindole sulfate,,,HMDB0000682,,122198196,Neg
100006264,209,48460,155097,Xenobiotics,Benzoate Metabolism,4547,NAMED,,CCCOC(C1=CC=C(OS(=O)(O)=O)C=C1)=O,propyl 4-hydroxybenzoate sulfate,propyl 4-hydroxybenzoate sulfate,162338-10-5,48063224,HMDB0135261,,131838881,Neg
100006290,402,48490,164042,Lipid,Sphingomyelins,3122,NAMED,AADLTHQNYQJHQV-SVLGDMRNBJ,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/20:0, d16:1/22:0)*","sphingomyelin (d18:1/20:0, d16:1/22:0)*",,23113477,HMDB0012102,,44260124,Pos Late
100006292,402,48491,164534,Lipid,Sphingomyelins,3123,NAMED,,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCC/C=C/CCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/20:1, d18:2/20:0)*","sphingomyelin (d18:1/20:1, d18:2/20:0)*",222403-67-0,,,,,Pos Late
100006294,402,48492,164533,Lipid,Sphingomyelins,3107,NAMED,,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,behenoyl sphingomyelin (d18:1/22:0)*,behenoyl sphingomyelin (d18:1/22:0)*,,24846873,HMDB0012103,,44260125,Pos Late
100006295,402,48493,164535,Lipid,Sphingomyelins,3127,NAMED,VBFKEZGCUWHGSK-ADSSWVSQBB,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCC/C=C\CCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",,29368329,HMDB0012104,,,Pos Late
100006296,402,57477,211140,Lipid,Sphingomyelins,3128,NAMED,,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCC/C=C/C/C=C/CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*","sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",,,,,,Pos Late
100006298,402,57330,210828,Lipid,Sphingomyelins,3109,NAMED,QEDPUVGSSDPBMD-XTAIVQBEBF,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,lignoceroyl sphingomyelin (d18:1/24:0),lignoceroyl sphingomyelin (d18:1/24:0),60037-60-7,24846875,,,,Pos Late
100006314,402,52433,164557,Lipid,Sphingomyelins,3116,NAMED,LQINJRUGTUOHGS-YPDYIYJKBT,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*","sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",121999-58-4,28532779,,,,Pos Late
100006352,209,48675,154658,Lipid,Monoacylglycerol,2876,NAMED,NHNGEAQTTQPSCX-KUBAVDMBBH,O=C(OC(CO)CO)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,2-docosahexaenoylglycerol (22:6)*,2-docosahexaenoylglycerol (22:6)*,,24765781,HMDB0011557,,46896303,Neg
100006361,209,48407,155061,Amino Acid,Tyrosine Metabolism,224,NAMED,NZKRYJGNYPYXJZ-UHFFFAOYAU,NCCC1=CC(OS(=O)(O)=O)=C(O)C=C1,dopamine 3-O-sulfate,dopamine 3-O-sulfate,,108936,HMDB0006275,C13690,122136,Neg
100006367,209,53230,179135,Lipid,"Fatty Acid, Monohydroxy",1980,NAMED,HPMGFDVTYHWBAG-UHFFFAOYAJ,CCCC(O)CC(O)=O,3-hydroxyhexanoate,3-hydroxyhexanoate,10191-24-9,133518,"HMDB0061652,HMDB0010718",,151492,Neg
100006374,209,48762,155125,Xenobiotics,Chemical,6219,NAMED,,OC1=C(O)C(OS(=O)(O)=O)=CC=C1,"1,2,3-benzenetriol sulfate (2)","1,2,3-benzenetriol sulfate (2)",,,"HMDB0060018,HMDB0060016",,"92013662,54110629",Neg
100006378,209,48757,155121,Amino Acid,Tryptophan Metabolism,270,NAMED,,OC([C@@H](NC(C)=O)CC(C1=CC=CC=C1N)=O)=O,N-acetylkynurenine (2),N-acetylkynurenine (2),,,,,73817779,Neg
100006379,400,48782,157831,Amino Acid,Tryptophan Metabolism,261,NAMED,CPXSBHKDEPPWIX-RAYCSJGIBM,N[C@H](C(O)=O)CC1=C([C@H]([C@H]([C@@H](O)[C@@H]2O)O)O[C@@H]2CO)NC3=CC=CC=C13,C-glycosyltryptophan,C-glycosyltryptophan,180509-18-6,9157171,HMDB0240296,,10981970,Pos Early
100006430,305,48885,160479,Carbohydrate,Pentose Metabolism,1277,NAMED,,OC[C@@H](C([C@H](CO)O)O)O,arabitol/xylitol,arabitol/xylitol,,,"HMDB0001851,HMDB0000568,HMDB0002917","C00379,C00542,C01904","94154,6912",Polar
100006435,400,46539,166536,Carbohydrate,Aminosugar Metabolism,1434,NAMED,,O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)O)NC(C)=O,N-acetylglucosamine/N-acetylgalactosamine,N-acetylglucosamine/N-acetylgalactosamine,,,"HMDB0000212,HMDB0000215",C01074,"439174,84265",Pos Early
100006614,400,52988,166228,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",1908,NAMED,BSVHAXJKBCWVDA-UHFFFAOYAF,[O-]C(CC(OC(CCCCC(O)=O)=O)C[N+](C)(C)C)=O,adipoylcarnitine (C6-DC),adipoylcarnitine (C6-DC),,28540385,HMDB0061677,,71296139,Pos Early
